Lobbying Firm,Client Prefix,Client First Name,Client Middle,Client Last Name,Client Suffix,Report Quarter,Report Year,Amount Paid,Lobbying Firm Quarterly Report
Jeffer Mangels Butler & Mitchell LLP,,,,Amalgamated Bank,,1,2015,$8662.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,"BIMHF, LLC",,1,2015,$33999.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,Bordan Shoe Company,,1,2015,$16895.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,Lilly and Evan Cole,,Bright,,1,2015,$14864.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,"Bulwer Drive, LLC/Midwest First Financial, Inc.",,1,2015,$1468.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,Steven,,Edelson,,1,2015,$13771.60,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,Essex Property Trust,,1,2015,$70889.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,"Forestar Real Estate Group, Inc.",,1,2015,$17559.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,George and Yuliana,,Golovin,,1,2015,$2671.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,"GP Property Investors, LLC",,1,2015,$14490.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,Robert,,Hanasab,,1,2015,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,HMMY Property Management Corp. and Eric Hecht,,1,2015,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,HSR Devon,,1,2015,$4600.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,"Injae, LLC",,1,2015,$20002.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,"Jia Yuan USA Co., Inc.",,1,2015,$53548.42,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,Kellal Israel Synagogue,,1,2015,$98854.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,"Kosher Foods Unlimited, Inc. dba GotKosher",,1,2015,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,L&B CIP South Bay Industrial LLC,,1,2015,$30292.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,Simon,,Lavi,,1,2015,$26647.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,Legado Companies,,1,2015,$21403.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,Montana Bundy LLC,,1,2015,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,New West Charter School,,1,2015,$5531.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,Palisades Drive LP,,1,2015,$2590.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,Jeffrey,,Patchin,,1,2015,$24086.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,Thomas,,Paul,,1,2015,$124.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,Ronald,,Resnick,,1,2015,$1549.49,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,Ronald A. Simms Commercial Development and Montel Associates LP,,1,2015,$30608.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,Daniel,W.,Schaefer,,1,2015,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,Adam ,,Tischer and 1100 Wilshire Garage LLC,,1,2015,$19657.74,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,,,"Tower Lane Properties, Inc.",,1,2015,$768.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
Jeffer Mangels Butler & Mitchell LLP,,Brad and Damon Porter,,Weinstock,,1,2015,$4447.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37449
De Aztlan Group,,,,ICO Development,,1,2015,$10500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37455
De Aztlan Group,,,,Unisys Corporation,,1,2015,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37455
MAX DEVELOPMENT LLC dba three6ixty,,,,AM Real Hyperion Investor LLC,,1,2015,$15773.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,"American Communities, Inc.",,1,2015,$9315.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,"Aragon Porperties, Ltd",,1,2015,$6140.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Barth Partners,,1,2015,$5415.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Bolour Associates,,1,2015,$14426.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Carmel Partners,,1,2015,$9146.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,CIM Group,,1,2015,$17702.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,F.S Maas & Co,,1,2015,$1800.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,Eric,,Freeman,,1,2015,$5223.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,GF Properties,,1,2015,$5127.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,"Hampstead Heath, LLC",,1,2015,$5832.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Canbri Properties,,1,2015,$1214.90,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Moss & Company,,1,2015,$484.52,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Lion Boylston LLC,,1,2015,$9061.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,"7040 Van Nuys Partnership, LLC",,1,2015,$3418.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Nolan Taft Development,,1,2015,$2137.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,"Oakhurst 90210, LLC",,1,2015,$9121.13,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Olson Urban Housing LLC,,1,2015,$15315.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Opportunity Lending,,1,2015,$4132.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,Hal ,,Pederson,,1,2015,$4162.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Regent's Park,,1,2015,$12175.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,RKR Partners LLC,,1,2015,$4437.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,"Schwartz Family, LLC",,1,2015,$750.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Stradella Court Realty,,1,2015,$7658.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,The Sabet Group,,1,2015,$7987.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,The Universal Church,,1,2015,$5587.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,UrbanBlox,,1,2015,$41791.67,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Westchester Lutheran School,,1,2015,$9000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
MAX DEVELOPMENT LLC dba three6ixty,,,,Wiseman Residential,,1,2015,$35635.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
Latham & Watkins LLP,,,,"512 Perugia Way, LLC",,1,2015,$3472.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,A & M PROPERTIES,,1,2015,$31868.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,"Apartment Investments & Management Company (""AIMCO"")",,1,2015,$330.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
MAX DEVELOPMENT LLC dba three6ixty,,,,Black Equities Group,,1,2015,$6731.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37458
"Aristos Strategy, LLC",,,,Jenna Development,,1,2015,$7000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37462
Latham & Watkins LLP,,,,Cambra Realty,,1,2015,$5589.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,Clear Channel Outdoor,,1,2015,$24000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,"DCOR, LLC",,1,2015,$3306.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,"GH Palmer Assoc (Palmer/Flower Street Properties, LP)",,1,2015,$20155.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,"Honeywell International, Inc.",,1,2015,$11410.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,Industrial Bank of Korea,,1,2015,$3678.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,Iron Mountain Incorporated,,1,2015,$6354.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,JMB Realty Corporation  (AKA: AP Properties),,1,2015,$22748.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,BRUCE & MARTHA,,KARSH,,1,2015,$2590.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,"LAFC Sports, LLC",,1,2015,$21170.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,"Live Nation, Inc.",,1,2015,$89977.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,Pacific Maritime Association  ,,1,2015,$5127.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,St Matthews Parish School,,1,2015,$297.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,The Buckley School,,1,2015,$2508.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Latham & Watkins LLP,,,,"Westfield, LLC",,1,2015,$30150.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
Wayne Avrashow - Law Offices,,,,Forestar Real Estate Group,,1,2015,$31385.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37464
Wayne Avrashow - Law Offices,,,,Parco La Habra LTD,,1,2015,$2205.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37464
Wayne Avrashow - Law Offices,,,,Ryan Noto Ventures,,1,2015,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37464
Latham & Watkins LLP,,,,"Wilshire Gayley, LLC",,1,2015,$408.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37103
The Ross Group,,,,7-Eleven ,,1,2015,$7833.32,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37451
The Ross Group,,,,Get A Life Child Care,,1,2015,$1000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37451
Mayer Brown LLP,,,,Summit Media LLC,,1,2015,$12760.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37471
Mayer Brown LLP,,,,"Nederlander of California, Inc.",,1,2015,$6820.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37471
Mayer Brown LLP,,,,Harvard-Westlake School,,1,2015,$6741.54,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37471
"Michael S. Woodward, Attorney",,,,Alliance College-Ready Public Schools,,1,2015,$16475.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37479
Mayer Brown LLP,,,,iStar Financial,,1,2015,$9263.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37471
Mayer Brown LLP,,,,PH LA Mart LLC,,1,2015,$15600.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37471
Mayer Brown LLP,,,,Rescore Hollywood LLC,,1,2015,$13650.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37471
"Michael S. Woodward, Attorney",,,,Red Hook Capital Partners LLC,,1,2015,$14080.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37479
"Elizabeth Peterson Group, Inc.",,,,The Ebell of Los Angeles,,1,2015,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37489
"Elizabeth Peterson Group, Inc.",,,,Broadway Exchange Building LLC,,1,2015,$2500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37489
"Elizabeth Peterson Group, Inc.",,,,Tione's On Main LLC,,1,2015,$6000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37489
"Elizabeth Peterson Group, Inc.",Mr.,Ronald,,Rosenblum,,1,2015,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37489
"Elizabeth Peterson Group, Inc.",,,,Nikmel LLC,,1,2015,$2000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37489
"Elizabeth Peterson Group, Inc.",,,,Southland Beer,,1,2015,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37489
"Elizabeth Peterson Group, Inc.",,,,KC Invest LLC,,1,2015,$2000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37489
"Elizabeth Peterson Group, Inc.",,,,640 South Holdings LLC,,1,2015,$3500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37489
Marathon Communications Inc,,,,Academy of Motion Picture Arts and Sciences,,1,2015,$53723.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,"Avis Budget Group, Inc.",,1,2015,$22711.20,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,Burbank-Glendale-Pasadena Airport Authority,,1,2015,$24000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,DFS North America,,1,2015,$16733.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,iStar Financial,,1,2015,$30545.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,"LIZARD CAPITAL, LLC",,1,2015,$7373.60,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,Millennium Partners,,1,2015,$9255.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,"PHR LA Mart, LLC",,1,2015,$33804.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,"Consolidated Disposal Service, L.L.C. dba Republic Services",,1,2015,$44000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,Rescore Hollywood LLC,,1,2015,$26040.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,The Ratkovich Company,,1,2015,$2814.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,Townscape Partners,,1,2015,$53135.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Marathon Communications Inc,,,,"Wilson University Gateway, LLC",,1,2015,$30900.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37499
Paul Hastings LLP,,,,Hanjin International Corporation ,,1,2015,$4477.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37505
Paul Hastings LLP,,,,Cedars-Sinai Medical Center,,1,2015,$18194.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37505
Paul Hastings LLP,,,,Townscape Partners,,1,2015,$64170.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37505
Ernst & Young LLP,,,,Pratt & Whitney Rocketdyne,,1,2015,$1680.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=36516
Mel Wilson,,,,Southland Regional Association of Realtors (SRAR),,1,2015,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37518
PricewaterhouseCoopers LLP,,,,AlixPartners LLP,,1,2015,$16576.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37527
PricewaterhouseCoopers LLP,,,,"GUESS?, Inc.",,1,2015,$15489.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37527
PricewaterhouseCoopers LLP,,,,The Beacon Companies,,1,2015,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37527
"Kosmont & Associates, Inc. dba Kosmont Companies",,,,"Green Tech Coast, LLC",,4,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37534
"Kosmont & Associates, Inc. dba Kosmont Companies",,,,Gateway to L.A. PBID,,4,2014,$1728.48,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37534
Handelman Consulting Inc,,,,Alliance Residential Company,,1,2015,$18570.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37539
Handelman Consulting Inc,,,,Boos Development West,,1,2015,$9000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37539
Handelman Consulting Inc,,,,Champion Real Estate Company,,1,2015,$12000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37539
Handelman Consulting Inc,,,,Essex Property Trust,,1,2015,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=37539
